Unnamed: 0,uid,user_city,item_id,author_id,item_city,channel,finish,like,music_id,duration_time,real_time,H,date
855,33888,46.0,934865,133018,135.0,0,0,0,12.0,9,2019-10-14 02:50:55,2,2019-10-14
868,8652,129.0,671372,6993,184.0,0,0,0,1509.0,30,2019-10-30 01:06:40,1,2019-10-30
873,46655,264.0,175991,12954,219.0,0,1,0,6644.0,10,2019-10-21 19:56:21,19,2019-10-21
875,3491,53.0,1447196,28435,172.0,0,1,0,296.0,14,2019-10-06 23:48:04,23,2019-10-06
877,44122,120.0,58724,40874,97.0,0,0,0,1536.0,10,2019-10-23 22:15:26,22,2019-10-23
880,17835,282.0,159673,79843,80.0,0,0,0,10822.0,7,2019-09-28 05:01:23,5,2019-09-28
883,3244,81.0,787162,465689,102.0,0,0,0,172.0,11,2019-10-21 09:00:24,9,2019-10-21
884,11329,94.0,1286505,223621,72.0,0,1,0,468.0,10,2019-10-21 05:34:07,5,2019-10-21
886,18892,99.0,3530042,344472,84.0,0,0,0,3268.0,10,2019-10-24 20:48:01,20,2019-10-24
887,54974,39.0,8637,8679,15.0,0,1,0,2121.0,10,2019-10-21 23:32:00,23,2019-10-21
889,24814,16.0,280,26359,33.0,0,0,0,4734.0,9,2019-10-05 17:50:17,17,2019-10-05
891,4818,194.0,1350463,119180,10.0,0,0,0,2214.0,10,2019-10-04 10:32:04,10,2019-10-04
894,51998,37.0,153244,118557,41.0,0,0,0,6403.0,10,2019-10-20 04:33:18,4,2019-10-20
897,59018,49.0,1211330,172194,26.0,0,0,0,208.0,10,2019-10-22 03:29:13,3,2019-10-22
901,10734,129.0,3159552,266363,96.0,3,0,0,576.0,9,2019-09-23 18:06:51,18,2019-09-23
902,60428,164.0,160344,143781,4.0,0,1,0,12.0,10,2019-10-26 22:12:35,22,2019-10-26
906,18167,236.0,25490,7783,237.0,0,0,0,59.0,10,2019-10-22 00:22:51,0,2019-10-22
913,39618,194.0,900,3443,169.0,0,1,0,464.0,9,2019-10-23 20:48:54,20,2019-10-23
918,57690,83.0,68598,17255,83.0,0,1,0,22.0,7,2019-10-23 17:17:46,17,2019-10-23
925,16271,99.0,74342,3073,102.0,0,0,0,2288.0,10,2019-10-25 06:59:59,6,2019-10-25
930,41452,107.0,323223,6131,90.0,0,0,1,255.0,9,2019-10-22 08:38:09,8,2019-10-22
934,49068,371.0,3974209,728407,354.0,3,0,0,334.0,10,2019-10-24 02:46:28,2,2019-10-24
937,6592,286.0,3041077,105421,93.0,0,0,0,47048.0,9,2019-10-24 00:05:22,0,2019-10-24
938,34509,47.0,1680518,32121,10.0,0,0,0,238.0,10,2019-10-22 16:49:18,16,2019-10-22
951,11940,19.0,35086,24219,26.0,0,1,1,22.0,10,2019-10-23 19:25:43,19,2019-10-23
953,24868,280.0,38117,14797,13.0,0,0,0,166.0,21,2019-10-21 05:28:34,5,2019-10-21
964,30647,24.0,298005,37643,10.0,0,0,0,4372.0,10,2019-10-21 05:11:04,5,2019-10-21
976,28164,334.0,190093,7424,92.0,0,1,0,25.0,5,2019-10-09 23:59:38,23,2019-10-09
977,12781,311.0,68731,6131,90.0,0,0,0,255.0,21,2019-10-05 08:05:47,8,2019-10-05
981,49439,52.0,169020,91275,34.0,0,0,0,6187.0,7,2019-10-15 23:59:13,23,2019-10-15
983,10657,302.0,220249,161847,73.0,0,0,0,22.0,7,2019-10-09 08:27:23,8,2019-10-09
985,34284,6.0,636139,343436,33.0,0,1,0,226.0,10,2019-10-29 07:36:46,7,2019-10-29
1002,15893,60.0,101325,2324,69.0,0,0,0,688.0,9,2019-10-19 19:16:14,19,2019-10-19
1003,38318,194.0,530275,223042,219.0,0,0,0,249.0,2,2019-10-03 18:55:59,18,2019-10-03
1005,31466,115.0,88992,9936,32.0,0,0,0,1101.0,10,2019-10-20 19:33:32,19,2019-10-20
1006,22095,150.0,788322,225557,79.0,0,1,0,697.0,10,2019-10-22 22:45:19,22,2019-10-22
1015,18911,81.0,115988,194528,35.0,0,0,0,1067.0,10,2019-10-21 09:55:46,9,2019-10-21
1020,32062,109.0,145343,157874,97.0,0,0,0,468.0,10,2019-10-14 08:58:02,8,2019-10-14
1031,40947,47.0,2935691,129492,29.0,0,0,0,743.0,5,2019-10-23 18:38:18,18,2019-10-23
1034,32141,180.0,1284089,53238,31.0,0,1,0,501.0,9,2019-10-21 13:22:07,13,2019-10-21
1038,13187,171.0,634664,1220,7.0,0,0,0,12947.0,7,2019-10-24 15:31:58,15,2019-10-24
1042,23960,111.0,75867,56181,263.0,0,0,0,3270.0,10,2019-10-24 23:12:23,23,2019-10-24
1045,2440,45.0,639359,15612,4.0,0,0,0,31954.0,10,2019-10-26 16:02:57,16,2019-10-26
1055,2400,70.0,233154,8851,64.0,0,1,0,283.0,10,2019-10-08 01:33:38,1,2019-10-08
1059,45638,157.0,19036,2232,66.0,0,1,0,4518.0,7,2019-10-13 11:59:40,11,2019-10-13
1063,30672,166.0,3536859,802632,75.0,0,0,0,33.0,4,2019-10-22 08:54:46,8,2019-10-22
1067,52481,15.0,3936224,9615,78.0,0,0,0,280.0,8,2019-10-26 07:32:49,7,2019-10-26
1068,43921,122.0,3911033,35779,169.0,0,0,0,59480.0,6,2019-10-25 17:18:29,17,2019-10-25
1074,7241,68.0,337207,111493,7.0,0,1,0,222.0,7,2019-10-23 06:29:22,6,2019-10-23
1076,5121,143.0,3937428,152137,15.0,0,0,0,2368.0,10,2019-10-26 05:17:07,5,2019-10-26
1077,31943,125.0,56828,441,30.0,0,0,0,597.0,3,2019-10-25 02:39:18,2,2019-10-25
1078,44319,13.0,1212341,34907,31.0,0,1,0,678.0,9,2019-10-21 20:10:00,20,2019-10-21
1080,35122,47.0,633538,13009,7.0,0,0,0,948.0,9,2019-10-28 03:25:27,3,2019-10-28
1082,30781,72.0,9813,4425,180.0,0,0,0,299.0,10,2019-10-25 00:13:03,0,2019-10-25
1086,46449,98.0,1783,632,157.0,0,1,0,59.0,11,2019-10-27 04:46:49,4,2019-10-27
1087,8606,243.0,10844,5710,250.0,0,0,0,1667.0,9,2019-10-01 10:32:05,10,2019-10-01
1091,31505,66.0,2701613,64866,6.0,0,0,0,5399.0,9,2019-10-23 02:54:12,2,2019-10-23
1093,7737,154.0,820410,271635,93.0,0,0,0,3186.0,21,2019-10-16 23:52:45,23,2019-10-16
1097,3458,73.0,64313,58408,64.0,0,0,0,4421.0,41,2019-10-10 22:49:41,22,2019-10-10
1100,1580,204.0,482,19483,157.0,0,0,0,2435.0,10,2019-10-17 02:10:58,2,2019-10-17
1101,4498,178.0,782460,13963,261.0,0,1,0,3773.0,10,2019-10-15 18:16:50,18,2019-10-15
1102,32903,142.0,677150,8085,88.0,0,0,0,307.0,7,2019-10-28 05:31:11,5,2019-10-28
1104,9749,35.0,639529,5035,122.0,0,0,0,2650.0,9,2019-10-23 22:42:38,22,2019-10-23
1106,11679,164.0,1118739,70323,235.0,0,0,0,11395.0,10,2019-10-29 13:44:24,13,2019-10-29
1114,19321,84.0,1213999,28924,113.0,0,1,0,208.0,7,2019-10-21 00:09:36,0,2019-10-21
1117,18057,87.0,1,2758,63.0,0,0,0,574.0,9,2019-10-27 05:41:48,5,2019-10-27
1118,30881,35.0,796144,4767,4.0,0,1,0,7862.0,9,2019-10-28 14:04:26,14,2019-10-28
1119,4557,176.0,1651744,11886,35.0,0,0,0,992.0,7,2019-10-29 02:33:56,2,2019-10-29
1120,1330,123.0,645560,57,244.0,0,0,0,272.0,10,2019-10-27 20:23:25,20,2019-10-27
1124,47429,14.0,506907,9872,270.0,0,1,0,4717.0,10,2019-10-13 18:59:28,18,2019-10-13
1125,36413,213.0,72544,10930,24.0,0,0,0,504.0,10,2019-10-26 06:24:33,6,2019-10-26
1128,7450,178.0,858566,57874,26.0,0,0,0,22.0,6,2019-10-29 21:32:00,21,2019-10-29
1131,39025,62.0,3867818,708248,146.0,0,1,0,63.0,9,2019-10-26 07:12:03,7,2019-10-26
1134,1996,13.0,900,3443,169.0,0,0,0,464.0,9,2019-10-23 20:48:54,20,2019-10-23
1135,30720,66.0,1519,9344,181.0,0,1,0,30.0,10,2019-10-23 06:05:26,6,2019-10-23
1139,533,121.0,641179,128032,113.0,0,0,0,780.0,7,2019-10-29 02:40:34,2,2019-10-29
1142,47389,13.0,371509,173143,23.0,0,1,0,57.0,10,2019-10-05 09:58:39,9,2019-10-05
1145,18257,22.0,73033,7863,60.0,0,0,0,3991.0,10,2019-10-21 11:24:56,11,2019-10-21
1146,1286,45.0,877417,348610,252.0,0,0,0,12910.0,23,2019-10-09 18:53:42,18,2019-10-09
1147,5009,8.0,4045031,533864,155.0,0,0,0,68.0,7,2019-10-25 17:52:45,17,2019-10-25
1151,3955,236.0,1664951,8685,1.0,0,1,0,220.0,10,2019-10-29 00:44:01,0,2019-10-29
1153,31466,114.0,105893,109243,140.0,0,0,0,917.0,8,2019-10-17 22:26:53,22,2019-10-17
1154,1308,59.0,637147,46008,140.0,0,0,0,36173.0,10,2019-10-29 11:32:41,11,2019-10-29
1157,10780,163.0,1636869,30952,105.0,0,0,0,9564.0,9,2019-10-20 21:36:49,21,2019-10-20
1169,10657,302.0,96382,52850,73.0,0,0,0,1717.0,10,2019-10-11 19:34:33,19,2019-10-11
1179,35294,224.0,357875,59583,13.0,0,0,0,1705.0,32,2019-10-21 17:50:34,17,2019-10-21
1186,8270,78.0,635213,338092,128.0,0,0,0,22.0,18,2019-10-28 20:54:44,20,2019-10-28
1189,14805,56.0,1739934,111848,85.0,0,0,0,220.0,10,2019-10-27 19:12:35,19,2019-10-27
1190,2978,119.0,638445,286975,112.0,0,1,0,172.0,19,2019-10-30 02:46:42,2,2019-10-30
1194,35009,29.0,4084167,149402,121.0,0,1,0,298.0,2,2019-10-13 02:26:49,2,2019-10-13
1203,1806,70.0,496370,195848,127.0,0,0,0,1350.0,10,2019-10-11 19:23:20,19,2019-10-11
1204,32625,97.0,5447,6677,69.0,0,1,0,1184.0,21,2019-10-09 23:52:27,23,2019-10-09
1208,22269,63.0,282486,7631,7.0,0,0,0,63.0,7,2019-10-20 03:20:58,3,2019-10-20
1212,26748,235.0,2910258,215783,85.0,0,1,0,562.0,22,2019-10-16 09:07:16,9,2019-10-16
1214,33240,24.0,471897,13538,103.0,0,0,0,894.0,10,2019-10-26 01:15:13,1,2019-10-26
1217,32908,284.0,211693,153754,84.0,0,0,0,6719.0,39,2019-10-19 23:22:06,23,2019-10-19
1218,20948,110.0,1082592,23036,73.0,0,1,0,25.0,10,2019-10-22 03:38:25,3,2019-10-22
1219,51254,115.0,92425,70414,0.0,0,1,0,2605.0,5,2019-10-21 16:54:20,16,2019-10-21
1224,36057,31.0,2694497,38496,33.0,0,1,0,562.0,10,2019-10-22 20:48:00,20,2019-10-22
1227,2845,91.0,657232,6842,144.0,0,1,0,27707.0,10,2019-10-28 02:34:06,2,2019-10-28
1228,49751,71.0,10989,1323,32.0,0,1,0,906.0,10,2019-10-26 03:56:11,3,2019-10-26
1232,57210,83.0,1241146,324663,136.0,0,1,0,125.0,10,2019-09-27 07:40:40,7,2019-09-27
1233,45831,140.0,1238241,5812,22.0,0,0,0,5671.0,9,2019-10-11 19:19:34,19,2019-10-11
1237,40989,37.0,140145,149971,58.0,0,0,0,12794.0,41,2019-10-15 21:38:06,21,2019-10-15
1241,61982,117.0,119993,103867,12.0,0,0,0,3238.0,6,2019-10-15 19:06:07,19,2019-10-15
1242,2851,52.0,963495,59484,63.0,0,1,0,25.0,9,2019-10-27 18:27:57,18,2019-10-27
1245,19364,97.0,665494,242577,8.0,0,0,0,34352.0,9,2019-10-29 22:30:20,22,2019-10-29
1247,11556,70.0,340,49674,101.0,0,1,0,7.0,9,2019-10-06 21:51:30,21,2019-10-06
1249,3351,52.0,4104629,545770,208.0,0,0,0,801.0,9,2019-10-26 02:37:32,2,2019-10-26
1250,22240,136.0,1148633,40801,250.0,0,1,0,82.0,2,2019-10-13 21:59:32,21,2019-10-13
1261,3814,63.0,771769,165273,286.0,0,0,0,124.0,2,2019-09-30 00:19:58,0,2019-09-30
1264,63480,159.0,556384,26538,108.0,0,1,0,5510.0,21,2019-10-22 06:43:48,6,2019-10-22
1265,10462,134.0,18136,3697,74.0,0,0,0,102.0,7,2019-10-23 07:10:10,7,2019-10-23
1273,32650,16.0,3760565,16706,137.0,0,0,0,288.0,9,2019-10-14 00:33:06,0,2019-10-14
1279,9073,158.0,160252,7957,208.0,0,0,0,2748.0,10,2019-10-25 04:24:15,4,2019-10-25
1280,41836,235.0,20229,40020,185.0,0,0,0,1390.0,8,2019-10-03 05:47:22,5,2019-10-03
1282,35747,173.0,64963,4641,23.0,0,0,0,1410.0,19,2019-09-28 19:10:23,19,2019-09-28
1285,44270,6.0,48510,4213,319.0,0,0,0,1098.0,10,2019-10-09 21:15:22,21,2019-10-09
1286,16613,143.0,853056,663599,85.0,0,1,0,994.0,8,2019-10-24 02:15:44,2,2019-10-24
1287,34674,29.0,391900,616133,20.0,0,0,0,62.0,10,2019-10-24 20:11:51,20,2019-10-24
1288,36601,31.0,293893,83990,29.0,0,0,0,468.0,7,2019-10-13 04:10:21,4,2019-10-13
1289,29870,133.0,723289,60511,137.0,0,1,0,74.0,14,2019-10-07 08:02:11,8,2019-10-07
1295,14072,28.0,56968,46979,89.0,0,0,0,582.0,8,2019-10-07 19:36:55,19,2019-10-07
1301,37010,3.0,3850581,9437,42.0,0,0,0,536.0,9,2019-10-25 22:56:37,22,2019-10-25
1302,1002,73.0,3571040,808229,157.0,0,0,0,63.0,7,2019-10-24 12:22:53,12,2019-10-24
1303,34296,189.0,72991,269178,307.0,0,0,0,680.0,10,2019-10-10 21:30:40,21,2019-10-10
1312,3186,129.0,867887,82152,259.0,0,1,0,220.0,26,2019-10-28 00:13:09,0,2019-10-28
1317,24472,175.0,248209,19407,10.0,0,1,0,468.0,9,2019-10-10 04:03:41,4,2019-10-10
1319,33888,46.0,2888578,243431,192.0,0,0,0,1040.0,9,2019-10-22 20:38:22,20,2019-10-22
1323,885,199.0,1332503,236970,54.0,0,0,0,57.0,10,2019-10-03 21:01:40,21,2019-10-03
1325,61121,217.0,1097922,56289,35.0,0,1,0,13019.0,9,2019-10-17 04:44:41,4,2019-10-17
1329,18226,16.0,624,3166,21.0,0,1,0,1085.0,10,2019-10-13 23:04:41,23,2019-10-13
1331,3244,81.0,644713,395,160.0,0,0,0,659.0,10,2019-10-28 00:58:09,0,2019-10-28
1344,65710,70.0,40386,16956,57.0,0,0,0,203.0,6,2019-10-21 10:19:04,10,2019-10-21
1345,22604,116.0,795,706,190.0,0,1,0,578.0,29,2019-10-27 07:19:50,7,2019-10-27
1347,21289,5.0,9813,4425,180.0,0,1,0,299.0,10,2019-10-25 00:13:03,0,2019-10-25
1348,54893,152.0,107886,3966,159.0,0,1,0,3643.0,10,2019-10-27 09:33:10,9,2019-10-27
1350,8228,328.0,30041,12895,131.0,0,0,0,619.0,10,2019-10-23 19:53:35,19,2019-10-23
1354,17715,56.0,620654,46388,22.0,0,1,0,115.0,15,2019-10-08 00:36:02,0,2019-10-08
1355,16960,19.0,875358,219396,44.0,0,0,0,9648.0,9,2019-10-12 22:28:18,22,2019-10-12
1365,11630,25.0,2659,13618,255.0,0,1,0,831.0,7,2019-10-13 23:38:25,23,2019-10-13
1367,6685,62.0,1209100,504,37.0,0,0,0,597.0,30,2019-10-21 20:04:48,20,2019-10-21
1369,31463,99.0,3589503,64669,50.0,0,0,0,246.0,10,2019-09-27 09:03:41,9,2019-09-27
1371,2878,134.0,633782,335389,226.0,0,1,0,4206.0,11,2019-10-28 07:47:49,7,2019-10-28
1377,13358,134.0,41250,23097,133.0,0,0,0,16795.0,35,2019-10-21 23:26:04,23,2019-10-21
1383,41070,97.0,2543546,63862,4.0,0,0,0,892.0,10,2019-10-22 23:55:33,23,2019-10-22
1384,19005,129.0,4296,609,50.0,0,1,0,762.0,23,2019-10-21 07:42:16,7,2019-10-21
1385,34770,6.0,1345206,104090,98.0,0,1,0,33.0,10,2019-09-30 08:32:31,8,2019-09-30
1386,5850,277.0,397416,27780,39.0,0,1,0,945.0,10,2019-10-23 22:36:27,22,2019-10-23
1388,52497,27.0,9831,49445,134.0,0,0,0,166.0,10,2019-10-19 00:05:42,0,2019-10-19
1395,8473,91.0,341880,128052,54.0,0,0,0,6373.0,7,2019-10-25 23:05:20,23,2019-10-25
1406,18988,59.0,6281,1478,121.0,0,0,0,1955.0,6,2019-10-05 14:04:21,14,2019-10-05
1409,1903,72.0,2929762,20990,42.0,0,0,0,762.0,10,2019-10-23 05:01:33,5,2019-10-23
1412,7753,56.0,85493,4314,32.0,0,0,0,2636.0,9,2019-10-21 22:52:48,22,2019-10-21
1413,624,26.0,637198,15222,64.0,0,0,0,8135.0,9,2019-10-29 05:33:15,5,2019-10-29
1415,1186,99.0,640690,245851,104.0,0,1,0,622.0,9,2019-10-12 09:11:39,9,2019-10-12
1417,30588,106.0,1927072,787400,314.0,0,0,0,468.0,9,2019-10-28 23:25:05,23,2019-10-28
1425,31635,110.0,658154,6158,133.0,0,0,0,5250.0,9,2019-10-28 04:45:46,4,2019-10-28
1427,12158,233.0,3727998,832478,157.0,0,0,0,835.0,2,2019-10-25 10:06:03,10,2019-10-25
1437,6096,71.0,1014975,18766,71.0,0,1,0,3052.0,42,2019-10-25 02:52:43,2,2019-10-25
1441,3634,156.0,3848976,170217,70.0,0,0,0,25.0,12,2019-10-24 04:54:28,4,2019-10-24
1443,13310,105.0,633577,335107,234.0,0,1,0,220.0,10,2019-10-29 04:18:38,4,2019-10-29
1448,45667,68.0,1230724,78473,27.0,0,1,0,779.0,8,2019-09-22 07:32:47,7,2019-09-22
1450,43395,56.0,2431781,74331,80.0,0,1,0,302.0,10,2019-10-24 04:34:15,4,2019-10-24
1452,2702,109.0,964,4173,65.0,0,0,0,1521.0,24,2019-10-24 18:16:36,18,2019-10-24
1454,20728,45.0,1744244,766329,80.0,0,0,0,5359.0,9,2019-10-29 03:48:25,3,2019-10-29
1456,43667,62.0,3045284,140282,33.0,0,0,0,258.0,21,2019-10-23 21:39:16,21,2019-10-23
1458,2098,18.0,34538,7885,10.0,0,1,0,2853.0,10,2019-10-25 22:16:23,22,2019-10-25
1461,46268,134.0,1329292,67797,217.0,0,0,0,795.0,21,2019-09-30 06:28:44,6,2019-09-30
1464,609,117.0,394097,66493,102.0,0,1,0,22.0,9,2019-10-26 07:24:22,7,2019-10-26
1471,23,27.0,643602,325985,35.0,0,1,0,490.0,9,2019-10-22 23:57:51,23,2019-10-22
1472,12644,54.0,1035208,683578,69.0,0,0,0,307.0,6,2019-10-30 03:35:40,3,2019-10-30
1475,27534,231.0,461974,838,102.0,0,0,0,326.0,11,2019-10-19 09:30:26,9,2019-10-19
1480,17155,103.0,1237183,33801,148.0,0,1,0,5319.0,9,2019-10-17 02:04:43,2,2019-10-17
1484,12325,71.0,635226,336574,65.0,0,0,0,22.0,9,2019-10-29 08:06:31,8,2019-10-29
1486,34166,232.0,1963179,80503,143.0,0,0,0,5143.0,9,2019-10-25 09:42:36,9,2019-10-25
1487,13917,41.0,771304,1478,121.0,0,1,0,2537.0,9,2019-10-28 17:29:22,17,2019-10-28
1497,31714,31.0,1114607,50507,133.0,0,0,0,56865.0,9,2019-10-28 22:43:14,22,2019-10-28
1498,9906,118.0,2798878,563948,236.0,0,0,0,57.0,9,2019-10-22 23:24:19,23,2019-10-22
1502,5599,127.0,686195,646222,146.0,0,0,0,3088.0,5,2019-10-17 23:16:54,23,2019-10-17
1505,60288,6.0,2537911,519251,8.0,0,1,0,74.0,10,2019-10-22 08:34:47,8,2019-10-22
1506,8312,140.0,3529844,125044,190.0,0,1,0,3194.0,10,2019-10-25 03:36:43,3,2019-10-25
1507,28526,99.0,8637,8679,15.0,0,0,0,2121.0,10,2019-10-21 23:32:00,23,2019-10-21
1510,44493,273.0,1400493,18,157.0,0,0,0,3312.0,10,2019-09-29 01:39:37,1,2019-09-29
1511,7735,20.0,49221,21321,236.0,0,0,0,4779.0,11,2019-10-19 20:35:06,20,2019-10-19
1514,34520,5.0,1004733,174961,151.0,0,0,0,22162.0,10,2019-10-07 09:57:16,9,2019-10-07
1523,31518,109.0,849205,24355,266.0,0,1,0,110.0,9,2019-10-17 21:18:39,21,2019-10-17
1530,22368,109.0,23058,91650,49.0,0,0,0,7571.0,10,2019-10-25 19:54:10,19,2019-10-25
1531,31837,108.0,149,219217,29.0,0,0,0,2667.0,16,2019-10-24 00:14:52,0,2019-10-24
1538,30957,6.0,12894,268,159.0,0,0,0,1429.0,9,2019-10-24 18:09:11,18,2019-10-24
1539,36060,311.0,2222101,15418,54.0,0,0,0,43.0,10,2019-10-22 21:18:42,21,2019-10-22
1544,1145,69.0,958608,5511,85.0,0,0,0,25.0,3,2019-10-17 16:44:04,16,2019-10-17
1547,437,250.0,3905059,715639,54.0,0,1,0,882.0,10,2019-10-25 20:27:46,20,2019-10-25
1555,30846,158.0,3540214,9201,54.0,0,0,0,296.0,10,2019-10-01 03:02:58,3,2019-10-01
1556,50156,186.0,347830,1859,19.0,0,0,0,4004.0,10,2019-10-15 02:57:57,2,2019-10-15
1559,32154,115.0,1650583,226932,89.0,0,1,0,85891.0,9,2019-10-28 23:31:51,23,2019-10-28
1568,1214,35.0,10468,169562,133.0,0,0,0,1664.0,9,2019-10-16 23:24:02,23,2019-10-16
1570,4668,167.0,2033739,799690,151.0,3,1,0,1672.0,11,2019-10-29 06:26:52,6,2019-10-29
1571,8419,12.0,133822,58884,0.0,0,0,0,22.0,7,2019-10-25 18:12:18,18,2019-10-25
1577,10153,89.0,2541175,84542,80.0,0,0,0,1161.0,10,2019-10-23 03:02:09,3,2019-10-23
1579,7317,59.0,910842,46713,8.0,0,0,0,43.0,9,2019-10-02 22:55:03,22,2019-10-02
1580,15545,254.0,3195,40187,44.0,0,0,0,892.0,7,2019-10-15 18:39:03,18,2019-10-15
1583,3806,297.0,4443,7744,42.0,0,1,0,1384.0,10,2019-10-26 02:14:48,2,2019-10-26
1585,4584,27.0,2537372,8952,38.0,0,0,0,216.0,10,2019-10-23 06:04:02,6,2019-10-23
1589,31105,68.0,1657438,50515,133.0,0,0,0,3830.0,11,2019-10-08 00:04:59,0,2019-10-08
1590,32584,210.0,1962235,12189,213.0,0,1,0,6527.0,10,2019-10-23 06:46:37,6,2019-10-23
1594,7948,6.0,17175,3221,4.0,0,0,0,325.0,26,2019-10-26 02:11:55,2,2019-10-26
1598,57444,82.0,1610041,70137,17.0,0,0,0,92.0,21,2019-10-21 18:46:01,18,2019-10-21
1599,565,80.0,1012920,42843,63.0,0,0,0,146.0,12,2019-10-02 15:34:14,15,2019-10-02
1602,30503,31.0,1836099,8886,15.0,0,1,0,18025.0,30,2019-10-29 04:08:16,4,2019-10-29
1616,4405,117.0,7884,18459,64.0,0,1,0,181.0,10,2019-10-10 08:04:11,8,2019-10-10
1623,2661,49.0,3899666,141618,176.0,0,0,0,10049.0,9,2019-10-25 19:44:53,19,2019-10-25
1627,26426,33.0,50573,9520,106.0,0,0,0,779.0,12,2019-10-23 03:00:21,3,2019-10-23
1633,228,151.0,13573,33125,203.0,0,1,0,2656.0,41,2019-10-16 02:35:30,2,2019-10-16
1637,9105,182.0,1403409,9315,111.0,0,0,0,284.0,7,2019-10-12 00:39:47,0,2019-10-12
1640,25448,134.0,3532060,186629,137.0,0,0,0,4066.0,9,2019-10-24 21:53:30,21,2019-10-24
1643,16835,154.0,100242,4425,180.0,0,1,0,7328.0,10,2019-10-15 04:01:12,4,2019-10-15
1648,53,15.0,3928467,77347,0.0,0,0,0,3054.0,10,2019-10-26 04:01:31,4,2019-10-26
1650,8777,99.0,52651,96421,50.0,0,0,0,284.0,4,2019-10-25 20:54:16,20,2019-10-25
1655,31288,56.0,1219665,39634,65.0,0,1,0,1059.0,9,2019-10-21 19:43:37,19,2019-10-21
1666,9747,70.0,3654542,199981,17.0,0,1,0,220.0,10,2019-10-24 19:19:15,19,2019-10-24
1668,22266,128.0,3873804,15106,20.0,0,1,0,1242.0,20,2019-10-25 06:46:00,6,2019-10-25
1675,4262,97.0,16253,15714,35.0,0,0,0,22.0,10,2019-10-27 01:49:03,1,2019-10-27
1680,1095,47.0,321787,50143,2.0,0,0,0,3571.0,18,2019-10-15 22:03:14,22,2019-10-15
1681,19348,166.0,639288,339597,17.0,0,0,0,7027.0,4,2019-10-29 02:48:12,2,2019-10-29
1682,49927,272.0,3343370,120182,19.0,0,0,0,25.0,9,2019-10-28 00:20:45,0,2019-10-28
1683,57703,132.0,196123,3230,86.0,0,1,0,10297.0,10,2019-10-19 05:20:17,5,2019-10-19
1687,37912,70.0,175572,10006,101.0,0,0,0,696.0,7,2019-10-24 11:54:18,11,2019-10-24
1693,6553,238.0,1587,6898,69.0,0,0,0,31453.0,10,2019-10-26 08:05:42,8,2019-10-26
1697,38442,12.0,1633275,111368,58.0,0,1,0,13832.0,7,2019-10-14 02:53:50,2,2019-10-14
1698,64436,152.0,177729,9332,39.0,0,0,0,5346.0,10,2019-10-05 01:20:22,1,2019-10-05
1699,2853,175.0,12947,2709,39.0,0,1,0,68.0,16,2019-10-23 06:36:19,6,2019-10-23
1701,49233,45.0,5726,8925,128.0,0,0,0,82.0,9,2019-10-23 05:31:00,5,2019-10-23
1708,37219,103.0,11361,9740,63.0,0,1,0,1035.0,9,2019-10-27 03:05:59,3,2019-10-27
1710,61904,46.0,176742,5230,151.0,0,1,0,6030.0,17,2019-10-13 22:26:08,22,2019-10-13
1715,51923,147.0,238830,14284,26.0,0,0,0,712.0,7,2019-10-24 03:47:44,3,2019-10-24
1722,44493,273.0,161478,9742,29.0,0,0,0,4541.0,9,2019-09-27 18:29:42,18,2019-09-27
1723,14294,25.0,22974,16003,0.0,0,0,0,11259.0,10,2019-10-25 17:57:14,17,2019-10-25
1725,2255,180.0,978083,677172,199.0,0,0,0,229.0,9,2019-10-30 04:03:38,4,2019-10-30
1726,44047,150.0,32094,5699,0.0,0,0,0,166.0,6,2019-10-21 23:39:58,23,2019-10-21
1727,6066,200.0,332809,21336,137.0,0,0,0,6433.0,10,2019-10-24 03:37:40,3,2019-10-24
1728,9968,47.0,638311,7109,297.0,0,1,0,2354.0,4,2019-10-14 23:47:25,23,2019-10-14
1730,36174,99.0,3298,7214,48.0,0,1,0,22.0,40,2019-10-25 20:04:24,20,2019-10-25
1731,5767,17.0,74246,2739,170.0,0,1,0,4935.0,10,2019-10-14 19:18:42,19,2019-10-14
1733,6665,35.0,3914490,717342,0.0,0,0,0,1314.0,10,2019-10-24 00:42:22,0,2019-10-24
1735,1776,224.0,2694431,180049,216.0,0,0,0,3974.0,8,2019-10-22 05:31:32,5,2019-10-22
1739,8861,60.0,639518,35730,149.0,0,0,0,58.0,11,2019-10-28 16:02:39,16,2019-10-28
1740,2827,251.0,249634,1111,85.0,0,1,0,1223.0,6,2019-10-23 10:44:36,10,2019-10-23
1742,4741,19.0,1219084,167474,33.0,0,1,0,447.0,9,2019-10-20 22:09:43,22,2019-10-20
1747,7898,68.0,188127,3938,45.0,0,0,0,10157.0,10,2019-10-23 21:00:09,21,2019-10-23
1751,2375,11.0,5523,1506,6.0,0,1,0,1685.0,7,2019-10-27 08:56:56,8,2019-10-27
1754,15663,63.0,49130,111390,163.0,0,1,0,1983.0,9,2019-10-25 13:07:49,13,2019-10-25
1758,39108,35.0,10833,15889,103.0,0,1,0,1011.0,23,2019-09-29 22:43:59,22,2019-09-29
1762,533,121.0,1018507,58543,70.0,0,1,0,3969.0,10,2019-10-28 09:08:16,9,2019-10-28
1767,13842,73.0,639779,34812,43.0,0,0,0,7676.0,9,2019-10-28 03:14:21,3,2019-10-28
